Brand,Model Name,Model Image,Technology,2G bands,GPRS,EDGE,Announced,Status,Dimensions,Weight,SIM,,Type,Size,Resolution,OS,Chipset,CPU,Card slot,Internal,Single,Video,Single_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Talk time,Colors,Price,3G bands,4G bands,Speed,GPU,Features,_1,Features_1,_1_1,Stand-by,Performance,Display,Camera,Loudspeaker_1,Audio quality,Battery life,Protection,Charging,Models,Talk time_1,SAR EU,Music play,SAR,Browser,Keyboard,Build,Triple,Dual,32GB 3GB RAM,Quad,64GB 4GB RAM,128GB 4GB RAM,128GB 6GB RAM,32GB 2GB RAM,16GB 2GB RAM,8GB 1GB RAM,16GB 1GB RAM,Infrared port,Phonebook,Call records,Messaging,Games,Java,Stand-by_1,Alert types,Clock,Alarm,Languages,5G bands,256GB 6GB RAM,512GB 6GB RAM,Dual_1,256GB 4GB RAM,64GB 3GB RAM,128GB 3GB RAM,256GB 3GB RAM,512GB 4GB RAM,64GB 2GB RAM,256GB 2GB RAM,128GB 2GB RAM
apple,Apple iPad mini (2019),https://fdn2.gsmarena.com/vv/bigpic/apple-ipad-mini-2019.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,,,"2019, March 18","Available. Released 2019, March 18",203.2 x 134.8 x 6.1 mm (8.0 x 5.31 x 0.24 in),300.5 g (Wi-Fi) / 308.2 g (3G/LTE) (10.86 oz),"Nano-SIM, eSIM","1, 2, 3, 4, 5, 7, 8, 11, 12, 13, 14, 17, 18, 19, 20, 21, 25, 26, 28, 29, 30, 34, 38, 39, 40, 41, 46, 66 - A2124",IPS LCD,"7.9 inches, 193.3 cm2 (~70.6% screen-to-body ratio)","1536 x 2048 pixels, 4:3 ratio (~324 ppi density)","iOS 12.1.3, upgradable to iPadOS 14.4",Apple A12 Bionic (7 nm),Hexa-core (2x2.5 GHz Vortex + 4x1.6 GHz Tempest),No,"64GB 3GB RAM, 256GB 3GB RAM","8 MP, f/2.4, 32mm (standard), 1.12\xc2\xb5m, AF",1080p@30fps,"7 MP, f/2.2, 31mm (standard)",1080p@30fps,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot","5.0, A2DP, EDR","Yes, with A-GPS, GLONASS (Wi\xe2\x80\x91Fi + Cellular model only)",No,No,"Lightning, USB 2.0","Fingerprint (front-mounted), accelerometer, gyro, compass, barometer","Li-Ion 5124 mAh, non-removable (19.1 Wh)",Up to 10 h (multimedia),"Space Gray, Silver, Gold",About 450 EUR,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100,"1, 2, 3, 4, 5, 7, 8, 11, 12, 13, 14, 17, 18, 19, 20, 21, 25, 26, 29, 30, 34, 38, 39, 40, 41, 46, 66, 71 - A2126","HSPA 42.2/5.76 Mbps, LTE-A (CA) Cat16 1024/150 Mbps",Apple GPU (4-core graphics),HDR,Stylus support (1st gen only),HDR,Siri natural language commands and dictation,,,,,,,,"Scratch-resistant glass, oleophobic coating",,"A2126, A2124, A2133, A2125",,0.99 W/kg (body),,1.19 W/kg (body),,,"Glass front, aluminum back, aluminum frame",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apple,Apple iPad Pro 12.9 (2018),https://fdn2.gsmarena.com/vv/bigpic/apple-ipad-pro-129-2018.jpg,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900,,,"2018, October","Available. Released 2018, November",280.6 x 214.9 x 5.9 mm (11.05 x 8.46 x 0.23 in),"631 g (Wi-Fi), 633 g (LTE) (1.39 lb)","Nano-SIM, eSIM",CDMA 800 / 1900,"IPS LCD, 120Hz","12.9 inches, 515.3 cm2 (~85.4% screen-to-body ratio)","2048 x 2732 pixels, 4:3 ratio (~265 ppi density)","iOS 12, upgradable to iPadOS 14.4",Apple A12X Bionic (7 nm),Octa-core (4x2.5 GHz Vortex + 4x1.6 GHz Tempest),No,"64GB 4GB RAM, 256GB 4GB RAM, 512GB 4GB RAM, 1TB 6GB RAM","12 MP, f/1.8, 29mm (standard), 1/3"", 1.22\xc2\xb5m, PDAF","4K@30/60fps, 1080p@30/60/120fps, 720p@240fps","7 MP, f/2.2, 32mm (standard)",1080p@30fps,"Yes, with stereo speakers (4 speakers)",No,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot","5.0, A2DP, LE, EDR","Yes, with A-GPS, GLONASS, GALILEO, QZSS (Wi\xe2\x80\x91Fi + Cellular model only)",No,No,USB Type-C 3.1; magnetic connector,"Face ID, accelerometer, gyro, proximity, barometer","Li-Po 9720 mAh, non-removable (36.71 Wh)",,"Silver, Space Gray",About 1100 EUR,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100,"1, 2, 3, 4, 5, 7, 8, 11, 12, 13, 14, 17, 18, 19, 20, 21, 25, 26, 29, 30, 34, 38, 39, 40, 41, 46, 66, 71 - A2014","HSPA 42.2/5.76 Mbps, LTE-A (4CA) Cat16 1024/150 Mbps, EV-DO Rev.A 3.1 Mbps",Apple GPU (7-core graphics),"Quad-LED dual-tone flash, HDR",CDMA2000 1xEV-DO,"Face detection, HDR, panorama",Siri natural language commands and dictation,,AnTuTu: 552771 (v7) GeekBench: 5040 (v4.4) GFXBench: 39fps (ES 3.1 onscreen),,,-22.1 LUFS (Excellent),,,"Scratch-resistant glass, oleophobic coating",Reverse charging,"A2014, A1895, A1876, A1983",,0.99 W/kg (body),,1.19 W/kg (body),,,"Glass front, aluminum back, aluminum frame",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apple,Apple iPad Pro 11 (2018),https://fdn2.gsmarena.com/vv/bigpic/apple-ipad-pro-11-2018.jpg,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900,,,"2018, October","Available. Released 2018, November",247.6 x 178.5 x 5.9 mm (9.75 x 7.03 x 0.23 in),468 g (1.03 lb),"Nano-SIM, eSIM",CDMA 800 / 1900,"IPS LCD, 120Hz","11.0 inches, 366.5 cm2 (~82.9% screen-to-body ratio)",1668 x 2388 pixels (~265 ppi density),"iOS 12, upgradable to iPadOS 14.4",Apple A12X Bionic (7 nm),Octa-core (4x2.5 GHz Vortex + 4x1.6 GHz Tempest),No,"64GB 4GB RAM, 256GB 4GB RAM, 512GB 4GB RAM, 1TB 6GB RAM","12 MP, f/1.8, 29mm (standard), 1/3"", 1.22\xc2\xb5m, PDAF","4K@30/60fps, 1080p@30/60/120fps, 720p@240fps","7 MP, f/2.2, 32mm (standard)",1080p@30fps,"Yes, with stereo speakers (4 speakers)",No,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot","5.0, A2DP, LE, EDR","Yes, with A-GPS, GLONASS, GALILEO, QZSS (Wi\xe2\x80\x91Fi + Cellular model only)",No,No,USB Type-C 3.1; magnetic connector,"Face ID, accelerometer, gyro, proximity, barometer","Li-Po 7812 mAh, non-removable (29.45 Wh)",,"Silver, Space Gray",About 880 EUR,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100,"1, 2, 3, 4, 5, 7, 8, 11, 12, 13, 14, 17, 18, 19, 20, 21, 25, 26, 29, 30, 34, 38, 39, 40, 41, 46, 66, 71 - A2013","HSPA 42.2/5.76 Mbps, LTE-A (4CA) Cat16 1024/150 Mbps, EV-DO Rev.A 3.1 Mbps",Apple GPU (7-core graphics),"Quad-LED dual-tone flash, HDR",CDMA2000 1xEV-DO,"Face detection, HDR, panorama",Siri natural language commands and dictation,,,,,,,,"Scratch-resistant glass, oleophobic coating",Reverse charging,"A2013, A1934, A1980, A1979",,0.99 W/kg (body),,1.19 W/kg (body),,,"Glass front, aluminum back, aluminum frame",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apple,Apple iPhone XS Max,https://fdn2.gsmarena.com/vv/bigpic/apple-iphone-xs-max-new1.jpg,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM) - for China,,,"2018, September 12","Available. Released 2018, September 21",157.5 x 77.4 x 7.7 mm (6.20 x 3.05 x 0.30 in),208 g (7.34 oz),"Single SIM (Nano-SIM and/or eSIM) or Dual SIM (Nano-SIM, dual stand-by) - for China",CDMA 800 / 1900,"Super Retina OLED, HDR10, 625 nits (base)","6.5 inches, 102.9 cm2 (~84.4% screen-to-body ratio)","1242 x 2688 pixels, 19.5:9 ratio (~458 ppi density)","iOS 12, upgradable to iOS 14.4",Apple A12 Bionic (7 nm),Hexa-core (2x2.5 GHz Vortex + 4x1.6 GHz Tempest),No,"64GB 4GB RAM, 256GB 4GB RAM, 512GB 4GB RAM",,"4K@24/30/60fps, 1080p@30/60/120/240fps, HDR, stereo sound rec.",,"1080p@30/60fps, gyro-EIS","Yes, with stereo speakers",No,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot","5.0, A2DP, LE","Yes, with A-GPS, GLONASS, GALILEO, QZSS",Yes,No,"Lightning, USB 2.0","Face ID, accelerometer, gyro, proximity, compass, barometer","Li-Ion 3174 mAh, non-removable (12.08 Wh)",Up to 16 h (multimedia),"Space Gray, Silver, Gold",$\xe2\x80\x89440.00 / \xc2\xa3\xe2\x80\x89461.99,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100,"1, 2, 3, 4, 5, 7, 8, 12, 13, 14, 17, 18, 19, 20, 25, 26, 28, 29, 30, 32, 34, 38, 39, 40, 41, 46, 66 - A2101","HSPA 42.2/5.76 Mbps, LTE-A (4CA) Cat16 1024/150 Mbps, EV-DO Rev.A 3.1 Mbps",Apple GPU (4-core graphics),"Quad-LED dual-tone flash, HDR (photo/panorama)",CDMA2000 1xEV-DO,HDR,Siri natural language commands and dictation,,AnTuTu: 353210 (v7) GeekBench: 11432 (v4.4) GFXBench: 47fps (ES 3.1 onscreen),"Contrast ratio: Infinite (nominal), 4.516 (sunlight)",Photo / Video,Voice 70dB / Noise 74dB / Ring 84d,Noise -93.7dB / Crosstalk -82.8d,Endurance rating 79h,"Scratch-resistant glass, oleophobic coating","Fast charging 15W, 50% in 30 min (advertised) USB Power Delivery 2.0 Qi wireless charging","A1921, A2101, A2102, A2104",,0.99 W/kg (head) \xc2\xa0 \xc2\xa0 0.99 W/kg (body),Up to 65 h,1.16 W/kg (head) \xc2\xa0 \xc2\xa0 1.17 W/kg (body),,,"Glass front (Gorilla Glass), glass back (Gorilla Glass), stainless steel frame",,"12 MP, f/1.8, 26mm (wide), 1/2.55"", 1.4\xc2\xb5m, dual pixel PDAF, OIS 12 MP, f/2.4, 52mm (telephoto), 1/3.4"", 1.0\xc2\xb5m, PDAF, OIS, 2x optical zoom",,,$\xe2\x80\x89460.00,,,,,,,,,,,,,,,,,,,,,"7 MP, f/2.2, 32mm (standard) SL 3D, (depth/biometrics sensor)",$\xe2\x80\x89659.99,,,,$\xe2\x80\x89629.99,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apple,Apple iPhone XS,https://fdn2.gsmarena.com/vv/bigpic/apple-iphone-xs-new.jpg,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900,,,"2018, September 12","Available. Released 2018, September 21",143.6 x 70.9 x 7.7 mm (5.65 x 2.79 x 0.30 in),177 g (6.24 oz),"Nano-SIM, eSIM",CDMA 800 / 1900,"Super Retina OLED, HDR10, 625 nits (base)","5.8 inches, 84.4 cm2 (~82.9% screen-to-body ratio)","1125 x 2436 pixels, 19.5:9 ratio (~458 ppi density)","iOS 12, upgradable to iOS 14.4",Apple A12 Bionic (7 nm),Hexa-core (2x2.5 GHz Vortex + 4x1.6 GHz Tempest),No,"64GB 4GB RAM, 256GB 4GB RAM, 512GB 4GB RAM",,"4K@24/30/60fps, 1080p@30/60/120/240fps, HDR, stereo sound rec.",,"1080p@30/60fps, gyro-EIS","Yes, with stereo speakers",No,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot","5.0, A2DP, LE","Yes, with A-GPS, GLONASS, GALILEO, QZSS",Yes,No,"Lightning, USB 2.0","Face ID, accelerometer, gyro, proximity, compass, barometer","Li-Ion 2658 mAh, non-removable (10.13 Wh)",Up to 14 h (multimedia),"Space Gray, Silver, Gold","$\xe2\x80\x89359.99 / \xe2\x82\xac\xe2\x80\x89447.98 / \xc2\xa3\xe2\x80\x89344.45 / \xe2\x82\xb9\xe2\x80\x8997,900",HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100,"1, 2, 3, 4, 5, 7, 8, 12, 13, 14, 17, 18, 19, 20, 25, 26, 28, 29, 30, 32, 34, 38, 39, 40, 41, 46, 66 - A2097","HSPA 42.2/5.76 Mbps, LTE-A (4CA) Cat16 1024/150 Mbps, EV-DO Rev.A 3.1 Mbps",Apple GPU (4-core graphics),"Quad-LED dual-tone flash, HDR (photo/panorama)",CDMA2000 1xEV-DO,HDR,Siri natural language commands and dictation,,AnTuTu: 346379 (v7)GeekBench: 11472 (v4.4)GFXBench: 47fps (ES 3.1 onscreen),"Contrast ratio: Infinite (nominal), 5.171 (sunlight)",Photo / Video,Voice 71dB / Noise 75dB / Ring 78d,Noise -93.7dB / Crosstalk -82.8d,Endurance rating 72h,"Scratch-resistant glass, oleophobic coating","Fast charging 15W, 50% in 30 min (advertised) USB Power Delivery 2.0 Qi wireless charging","A2097, A1920, A2100, A2098",,0.99 W/kg (head) \xc2\xa0 \xc2\xa0 0.99 W/kg (body),Up to 60 h,1.19 W/kg (head) \xc2\xa0 \xc2\xa0 1.18 W/kg (body),,,"Glass front (Gorilla Glass), glass back (Gorilla Glass), stainless steel frame",,"12 MP, f/1.8, 26mm (wide), 1/2.55"", 1.4\xc2\xb5m, dual pixel PDAF, OIS 12 MP, f/2.4, 52mm (telephoto), 1/3.4"", 1.0\xc2\xb5m, PDAF, OIS, 2x optical zoom",,,$\xe2\x80\x89359.99,,,,,,,,,,,,,,,,,,,,,"7 MP, f/2.2, 32mm (standard) SL 3D, (depth/biometrics sensor)",$\xe2\x80\x89412.41,,,,"$\xe2\x80\x891,249.00",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apple,Apple iPhone XR,https://fdn2.gsmarena.com/vv/bigpic/apple-iphone-xr-new.jpg,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM) - for China,,,"2018, September 12","Available. Released 2018, October 26",150.9 x 75.7 x 8.3 mm (5.94 x 2.98 x 0.33 in),194 g (6.84 oz),"Single SIM (Nano-SIM and/or eSIM) or Dual SIM (Nano-SIM, dual stand-by) - for China",CDMA 800 / 1900,"Liquid Retina IPS LCD, 625 nits (base)","6.1 inches, 90.3 cm2 (~79.0% screen-to-body ratio)","828 x 1792 pixels, 19.5:9 ratio (~326 ppi density)","iOS 12, upgradable to iOS 14.4",Apple A12 Bionic (7 nm),Hexa-core (2x2.5 GHz Vortex + 4x1.6 GHz Tempest),No,"64GB 3GB RAM, 128GB 3GB RAM, 256GB 3GB RAM","12 MP, f/1.8, 26mm (wide), 1/2.55"", 1.4\xc2\xb5m, PDAF, OIS","4K@24/30/60fps, 1080p@30/60/120/240fps, HDR, stereo sound rec.",,1080p@60fps,"Yes, with stereo speakers",No,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot","5.0, A2DP, LE","Yes, with A-GPS, GLONASS, GALILEO, QZSS",Yes,No,"Lightning, USB 2.0","Face ID, accelerometer, gyro, proximity, compass, barometer","Li-Ion 2942 mAh, non-removable (11.16 Wh)",Up to 16 h (multimedia),"Black, Red, Yellow, Blue, Coral, White","$\xe2\x80\x89329.00 / \xe2\x82\xac\xe2\x80\x89399.00 / \xc2\xa3\xe2\x80\x89329.93 / \xe2\x82\xb9\xe2\x80\x8941,999",HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100,"1, 2, 3, 4, 5, 7, 8, 12, 13, 14, 17, 18, 19, 20, 25, 26, 29, 30, 32, 34, 38, 39, 40, 41, 66, 71","HSPA 42.2/5.76 Mbps, LTE-A, EV-DO Rev.A 3.1 Mbps",Apple GPU (4-core graphics),"Quad-LED dual-tone flash, HDR (photo/panorama)",CDMA2000 1xEV-DO,HDR,Siri natural language commands and dictation,,"AnTuTu: 341196 (v7), 422465 (v8) GeekBench: 11437 (v4.4), 2690 (v5.1) GFXBench: 58fps (ES 3.1 onscreen)",,,,,Endurance rating 78h,"Scratch-resistant glass, oleophobic coating","Fast charging 15W, 50% in 30 min (advertised) USB Power Delivery 2.0 Qi wireless charging","A2105, A1984, A2107, A2108, A2106",,0.99 W/kg (head) \xc2\xa0 \xc2\xa0 0.99 W/kg (body),Up to 65 h,1.13 W/kg (head) \xc2\xa0 \xc2\xa0 1.16 W/kg (body),,,"Glass front (Gorilla Glass), glass back (Gorilla Glass), aluminum frame (7000 series)",,"7 MP, f/2.2, 32mm (standard) SL 3D, (depth/biometrics sensor)",,,,,,,,,,,,,,,,,,,,,,,,,,$\xe2\x80\x89329.00,$\xe2\x80\x89515.00,$\xe2\x80\x89504.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apple,Apple iPad 9.7 (2018),https://fdn2.gsmarena.com/vv/bigpic/apple-ipad-97-2018.jpg,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900,,,"2018, March 27","Available. Released 2018, March 27",240 x 169.5 x 7.5 mm (9.45 x 6.67 x 0.30 in),469 g (Wi-Fi) / 478 g (LTE) (1.05 lb),"Nano-SIM, eSIM",CDMA 800 / 1900,IPS LCD,"9.7 inches, 291.4 cm2 (~71.6% screen-to-body ratio)","1536 x 2048 pixels, 4:3 ratio (~264 ppi density)","iOS 11.3, upgradable to iPadOS 14.4",Apple A10 Fusion (16 nm),Quad-core 2.34 GHz (2x Hurricane + 2x Zephyr),No,"32GB 2GB RAM, 128GB 2GB RAM","8 MP, f/2.4, 31mm (standard), 1.12\xc2\xb5m, AF","1080p@30fps, 720p@120fps, HDR, stereo sound rec.","1.2 MP, f/2.2, 31mm (standard)",720p@30fps,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot","4.2, A2DP, EDR, LE","Yes, with A-GPS, GLONASS (Wi\xe2\x80\x91Fi + Cellular model only)",No,No,"Lightning, USB 2.0","Fingerprint (front-mounted), accelerometer, gyro, compass, barometer","Li-Po 8827 mAh, non-removable (32.9 Wh)",Up to 10 h (multimedia),"Silver, Gold, Space Gray",About 350 EUR,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 27, 28, 29, 30, 38, 39, 40, 41 - A1954","HSPA 42.2/5.76 Mbps, LTE-A Cat6 300/50 Mbps, EV-DO Rev.A 3.1 Mbps",PowerVR Series7XT Plus (six-core graphics),HDR,CDMA2000 1xEV-DO,"Face detection, HDR, panorama",Siri natural language commands and dictation,,,,,,,,"Scratch-resistant glass, oleophobic coating",,"A1893, A1954",,0.99 W/kg (body),,1.18 W/kg (body),,,"Glass front, aluminum back, aluminum frame",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apple,Apple iPhone X,https://fdn2.gsmarena.com/vv/bigpic/apple-iphone-x.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,,,"2017, September 12","Available. Released 2017, November 03",143.6 x 70.9 x 7.7 mm (5.65 x 2.79 x 0.30 in),174 g (6.14 oz),Nano-SIM,"IP67 dust/water resistant (up to 1m for 30 mins) Apple Pay (Visa, MasterCard, AMEX certified)","Super Retina OLED, HDR10, 625 nits (base)","5.8 inches, 84.4 cm2 (~82.9% screen-to-body ratio)","1125 x 2436 pixels, 19.5:9 ratio (~458 ppi density)","iOS 11.1.1, upgradable to iOS 14.4",Apple A11 Bionic (10 nm),Hexa-core 2.39 GHz (2x Monsoon + 4x Mistral),No,"64GB 3GB RAM, 256GB 3GB RAM",,"4K@24/30/60fps, 1080p@30/60/120/240fps",,1080p@30fps,"Yes, with stereo speakers",No,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot","5.0, A2DP, LE","Yes, with A-GPS, GLONASS, GALILEO, QZSS",Yes,No,"Lightning, USB 2.0","Face ID, accelerometer, gyro, proximity, compass, barometer","Li-Ion 2716 mAh, non-removable (10.35 Wh)",Up to 21 h (3G),"Space Gray, Silver","$\xe2\x80\x89299.95 / \xe2\x82\xac\xe2\x80\x89383.00 / \xc2\xa3\xe2\x80\x89310.99 / \xe2\x82\xb9\xe2\x80\x8969,999",HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 28, 29, 30, 34, 38, 39, 40, 41, 66","HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat12 600/150 Mbps, EV-DO Rev.A 3.1 Mbps",Apple GPU (three-core graphics),"Quad-LED dual-tone flash, HDR (photo/panorama), panorama, HDR",Dolby Vision Wide color gamut 3D Touch True-tone,HDR,Siri natural language commands and dictation,,AnTuTu: 233100 (v7)GeekBench: 10215 (v4.4)GFXBench: 28fps (ES 3.1 onscreen),"Contrast ratio: Infinity (nominal), 5.013 (sunlight)",Photo / Video,Voice 68dB / Noise 74dB / Ring 76d,Noise -93.7dB / Crosstalk -82.8d,Endurance rating 74h,"Scratch-resistant glass, oleophobic coating","Fast charging 15W, 50% in 30 min (advertised) USB Power Delivery 2.0 Qi wireless charging","A1865, A1901, A1902, A1903",,,Up to 60 h,1.09 W/kg (head) \xc2\xa0 \xc2\xa0 1.17 W/kg (body),,,"Glass front (Gorilla Glass), glass back (Gorilla Glass), stainless steel frame",,"12 MP, f/1.8, 28mm (wide), 1/3"", 1.22\xc2\xb5m, dual pixel PDAF, OIS 12 MP, f/2.4, 52mm (telephoto), 1/3.4"", 1.0\xc2\xb5m, PDAF, OIS, 2x optical zoom",,,,,,,,,,,,,,,,,,,,,,,,"7 MP, f/2.2, 32mm (standard) SL 3D, (depth/biometrics sensor)",,$\xe2\x80\x89299.95,,$\xe2\x80\x89315.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apple,Apple iPhone 8 Plus,https://fdn2.gsmarena.com/vv/bigpic/apple-iphone-8-plus-new.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,,,"2017, September 12","Available. Released 2017, September 22",158.4 x 78.1 x 7.5 mm (6.24 x 3.07 x 0.30 in),202 g (7.13 oz),Nano-SIM,"IP67 dust/water resistant (up to 1m for 30 mins) Apple Pay (Visa, MasterCard, AMEX certified)","Retina IPS LCD, 625 nits (base)","5.5 inches, 83.4 cm2 (~67.4% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)","iOS 11, upgradable to iOS 14.4",Apple A11 Bionic (10 nm),Hexa-core (2x Monsoon + 4x Mistral),No,"64GB 3GB RAM, 256GB 3GB RAM","7 MP, f/2.2, 32mm (standard)","4K@24/30/60fps, 1080p@30/60/120/240fps",,1080p@30fps,"Yes, with stereo speakers",No,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot","5.0, A2DP, LE","Yes, with A-GPS, GLONASS, GALILEO, QZSS",Yes,No,"Lightning, USB 2.0","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer","Li-Ion 2691 mAh, non-removable (10.28 Wh)",Up to 21 h (3G),"Gold, Space Gray, Silver, Red","$\xe2\x80\x89249.98 / \xe2\x82\xac\xe2\x80\x89360.00 / \xc2\xa3\xe2\x80\x89293.95 / \xe2\x82\xb9\xe2\x80\x8952,407",HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 28, 29, 30, 34, 38, 39, 40, 41, 66","HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat12 600/150 Mbps, EV-DO Rev.A 3.1 Mbps",Apple GPU (three-core graphics),"Quad-LED dual-tone flash, HDR",Wide color gamut 3D Touch display & home button True-tone,"Face detection, HDR",Siri natural language commands and dictation,,GeekBench: 10037 (v4.4),"Contrast ratio: 1395:1 (nominal), 3.957 (sunlight)",Photo / Video,Voice 76dB / Noise 74dB / Ring 79d,Noise -93.5dB / Crosstalk -80.2d,Endurance rating 81h,"Ion-strengthened glass, oleophobic coating","Fast charging 15W, 50% in 30 min (advertised) USB Power Delivery 2.0 Qi wireless charging","A1864, A1897, A1898",,0.99 W/kg (head) \xc2\xa0 \xc2\xa0 0.99 W/kg (body),Up to 60 h,1.19 W/kg (head) \xc2\xa0 \xc2\xa0 1.19 W/kg (body),,,"Glass front (Gorilla Glass), glass back (Gorilla Glass), aluminum frame",,"12 MP, f/1.8, 28mm (wide), PDAF, OIS 12 MP, f/2.8, 57mm (telephoto), PDAF, 2x optical zoom",,,,,,,,,,,,,,,,,,,,,,,,,,$\xe2\x80\x89280.00,$\xe2\x80\x89499.00,$\xe2\x80\x89344.95,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
